Province_State,Country_Region,Last_Update,Deaths
South Dakota,US,2020-11-02 05:30:37,437
Tennessee,US,2020-11-02 05:30:37,3353
Texas,US,2020-11-02 05:30:37,18502
Utah,US,2020-11-02 05:30:37,614
Vermont,US,2020-11-02 05:30:37,58
Virgin Islands,US,2020-11-02 05:30:37,21
Virginia,US,2020-11-02 05:30:37,3655
Washington,US,2020-11-02 05:30:37,2366
West Virginia,US,2020-11-02 05:30:37,460
Wisconsin,US,2020-11-02 05:30:37,2047
Wyoming,US,2020-11-02 05:30:37,87
Alabama,US,2020-11-03 06:00:57,2973
Alaska,US,2020-11-03 06:00:57,84
American Samoa,US,2020-11-03 06:00:57,0
Arizona,US,2020-11-03 06:00:57,5982
Arkansas,US,2020-11-03 06:00:57,1985
California,US,2020-11-03 06:00:57,17689
Colorado,US,2020-11-03 06:00:57,2292
Connecticut,US,2020-11-03 06:00:57,4627
Delaware,US,2020-11-03 06:00:57,710
Diamond Princess,US,2020-11-03 06:00:57,0
District of Columbia,US,2020-11-03 06:00:57,647
Florida,US,2020-11-03 06:00:57,16834
Georgia,US,2020-11-03 06:00:57,7999
Grand Princess,US,2020-11-03 06:00:57,3
Guam,US,2020-11-03 06:00:57,79
Hawaii,US,2020-11-03 06:00:57,219
Idaho,US,2020-11-03 06:00:57,632
Illinois,US,2020-11-03 06:00:57,10093
Indiana,US,2020-11-03 06:00:57,4390
Iowa,US,2020-11-03 06:00:57,1756
Kansas,US,2020-11-03 06:00:57,1045
Kentucky,US,2020-11-03 06:00:57,1492
Louisiana,US,2020-11-03 06:00:57,5934
Maine,US,2020-11-03 06:00:57,148
Maryland,US,2020-11-03 06:00:57,4155
Massachusetts,US,2020-11-03 06:00:57,10023
Michigan,US,2020-11-03 06:00:57,7716
Minnesota,US,2020-11-03 06:00:57,2538
Mississippi,US,2020-11-03 06:00:57,3348
Missouri,US,2020-11-03 06:00:57,3043
Montana,US,2020-11-03 06:00:57,386
Nebraska,US,2020-11-03 06:00:57,656
Nevada,US,2020-11-03 06:00:57,1846
New Hampshire,US,2020-11-03 06:00:57,483
New Jersey,US,2020-11-03 06:00:57,16357
New Mexico,US,2020-11-03 06:00:57,1036
New York,US,2020-11-03 06:00:57,33539
North Carolina,US,2020-11-03 06:00:57,4390
North Dakota,US,2020-11-03 06:00:57,540
Northern Mariana Islands,US,2020-11-03 06:00:57,2
Ohio,US,2020-11-03 06:00:57,5340
Oklahoma,US,2020-11-03 06:00:57,1354
Oregon,US,2020-11-03 06:00:57,692
Pennsylvania,US,2020-11-03 06:00:57,8812
Puerto Rico,US,2020-11-03 06:00:57,839
Rhode Island,US,2020-11-03 06:00:57,1210
South Carolina,US,2020-11-03 06:00:57,3946
South Dakota,US,2020-11-03 06:00:57,438
Tennessee,US,2020-11-03 06:00:57,3379
Texas,US,2020-11-03 06:00:57,18534
Utah,US,2020-11-03 06:00:57,614
Vermont,US,2020-11-03 06:00:57,58
Virgin Islands,US,2020-11-03 06:00:57,21
Virginia,US,2020-11-03 06:00:57,3658
Washington,US,2020-11-03 06:00:57,2378
West Virginia,US,2020-11-03 06:00:57,461
Wisconsin,US,2020-11-03 06:00:57,2050
Wyoming,US,2020-11-03 06:00:57,97
Alabama,US,2020-11-04 05:30:25,2987
Alaska,US,2020-11-04 05:30:25,84
American Samoa,US,2020-11-04 05:30:25,0
Arizona,US,2020-11-04 05:30:25,6020
Arkansas,US,2020-11-04 05:30:25,2003
California,US,2020-11-04 05:30:25,17745
Colorado,US,2020-11-04 05:30:25,2311
Connecticut,US,2020-11-04 05:30:25,4635
Delaware,US,2020-11-04 05:30:25,712
Diamond Princess,US,2020-11-04 05:30:25,0
District of Columbia,US,2020-11-04 05:30:25,647
Florida,US,2020-11-04 05:30:25,16890
Georgia,US,2020-11-04 05:30:25,8029
Grand Princess,US,2020-11-04 05:30:25,3
Guam,US,2020-11-04 05:30:25,80
Hawaii,US,2020-11-04 05:30:25,219
Idaho,US,2020-11-04 05:30:25,647
Illinois,US,2020-11-04 05:30:25,10161
Indiana,US,2020-11-04 05:30:25,4439
Iowa,US,2020-11-04 05:30:25,1780
Kansas,US,2020-11-04 05:30:25,1057
Kentucky,US,2020-11-04 05:30:25,1503
Louisiana,US,2020-11-04 05:30:25,5951
Maine,US,2020-11-04 05:30:25,148
Maryland,US,2020-11-04 05:30:25,4162
Massachusetts,US,2020-11-04 05:30:25,10035
Michigan,US,2020-11-04 05:30:25,7761
Minnesota,US,2020-11-04 05:30:25,2553
Mississippi,US,2020-11-04 05:30:25,3384
Missouri,US,2020-11-04 05:30:25,3075
Montana,US,2020-11-04 05:30:25,399
Nebraska,US,2020-11-04 05:30:25,660
Nevada,US,2020-11-04 05:30:25,1807
New Hampshire,US,2020-11-04 05:30:25,483
New Jersey,US,2020-11-04 05:30:25,16371
New Mexico,US,2020-11-04 05:30:25,1045
New York,US,2020-11-04 05:30:25,33543
North Carolina,US,2020-11-04 05:30:25,4457
North Dakota,US,2020-11-04 05:30:25,555
Northern Mariana Islands,US,2020-11-04 05:30:25,2
Ohio,US,2020-11-04 05:30:25,5373
Oklahoma,US,2020-11-04 05:30:25,1375
Oregon,US,2020-11-04 05:30:25,701
Pennsylvania,US,2020-11-04 05:30:25,8842
Puerto Rico,US,2020-11-04 05:30:25,842
Rhode Island,US,2020-11-04 05:30:25,1212
South Carolina,US,2020-11-04 05:30:25,3968
South Dakota,US,2020-11-04 05:30:25,446
Tennessee,US,2020-11-04 05:30:25,3454
Texas,US,2020-11-04 05:30:25,18632
Utah,US,2020-11-04 05:30:25,620
Vermont,US,2020-11-04 05:30:25,58
Virgin Islands,US,2020-11-04 05:30:25,22
Virginia,US,2020-11-04 05:30:25,3666
Washington,US,2020-11-04 05:30:25,2400
West Virginia,US,2020-11-04 05:30:25,471
Wisconsin,US,2020-11-04 05:30:25,2102
Wyoming,US,2020-11-04 05:30:25,93
Alabama,US,2020-11-05 06:05:43,3006
Alaska,US,2020-11-05 06:05:43,84
American Samoa,US,2020-11-05 06:05:43,0
Arizona,US,2020-11-05 06:05:43,6059
Arkansas,US,2020-11-05 06:05:43,2026
California,US,2020-11-05 06:05:43,17808
Colorado,US,2020-11-05 06:05:43,2333
Connecticut,US,2020-11-05 06:05:43,4645
Delaware,US,2020-11-05 06:05:43,712
Diamond Princess,US,2020-11-05 06:05:43,0
District of Columbia,US,2020-11-05 06:05:43,647
Florida,US,2020-11-05 06:05:43,16922
Georgia,US,2020-11-05 06:05:43,8072
Grand Princess,US,2020-11-05 06:05:43,3
Guam,US,2020-11-05 06:05:43,83
Hawaii,US,2020-11-05 06:05:43,219
Idaho,US,2020-11-05 06:05:43,664
Illinois,US,2020-11-05 06:05:43,10216
Indiana,US,2020-11-05 06:05:43,4464
Iowa,US,2020-11-05 06:05:43,1801
Kansas,US,2020-11-05 06:05:43,1070
Kentucky,US,2020-11-05 06:05:43,1514
Louisiana,US,2020-11-05 06:05:43,5975
Maine,US,2020-11-05 06:05:43,150
Maryland,US,2020-11-05 06:05:43,4172
Massachusetts,US,2020-11-05 06:05:43,10062
Michigan,US,2020-11-05 06:05:43,7782
Minnesota,US,2020-11-05 06:05:43,2584
Mississippi,US,2020-11-05 06:05:43,3397
Missouri,US,2020-11-05 06:05:43,3099
Montana,US,2020-11-05 06:05:43,404
Nebraska,US,2020-11-05 06:05:43,669
Nevada,US,2020-11-05 06:05:43,1814
New Hampshire,US,2020-11-05 06:05:43,484
New Jersey,US,2020-11-05 06:05:43,16391
New Mexico,US,2020-11-05 06:05:43,1059
New York,US,2020-11-05 06:05:43,33556
North Carolina,US,2020-11-05 06:05:43,4507
North Dakota,US,2020-11-05 06:05:43,567
Northern Mariana Islands,US,2020-11-05 06:05:43,2
Ohio,US,2020-11-05 06:05:43,5428
Oklahoma,US,2020-11-05 06:05:43,1392
Oregon,US,2020-11-05 06:05:43,705
Pennsylvania,US,2020-11-05 06:05:43,8878
Puerto Rico,US,2020-11-05 06:05:43,850
Rhode Island,US,2020-11-05 06:05:43,1214
South Carolina,US,2020-11-05 06:05:43,3985
South Dakota,US,2020-11-05 06:05:43,460
Tennessee,US,2020-11-05 06:05:43,3478
Texas,US,2020-11-05 06:05:43,18771
Utah,US,2020-11-05 06:05:43,625
Vermont,US,2020-11-05 06:05:43,58
Virgin Islands,US,2020-11-05 06:05:43,23
Virginia,US,2020-11-05 06:05:43,3677
Washington,US,2020-11-05 06:05:43,2416
West Virginia,US,2020-11-05 06:05:43,474
Wisconsin,US,2020-11-05 06:05:43,2156
Wyoming,US,2020-11-05 06:05:43,105
Alabama,US,2020-11-06 05:30:35,3026
Alaska,US,2020-11-06 05:30:35,84
American Samoa,US,2020-11-06 05:30:35,0
Arizona,US,2020-11-06 05:30:35,6087
Arkansas,US,2020-11-06 05:30:35,2037
California,US,2020-11-06 05:30:35,17860
Colorado,US,2020-11-06 05:30:35,2353
Connecticut,US,2020-11-06 05:30:35,4656
Delaware,US,2020-11-06 05:30:35,716
Diamond Princess,US,2020-11-06 05:30:35,0
District of Columbia,US,2020-11-06 05:30:35,650
Florida,US,2020-11-06 05:30:35,16961
Georgia,US,2020-11-06 05:30:35,8126
Grand Princess,US,2020-11-06 05:30:35,3
Guam,US,2020-11-06 05:30:35,85
Hawaii,US,2020-11-06 05:30:35,219
Idaho,US,2020-11-06 05:30:35,671
Illinois,US,2020-11-06 05:30:35,10313
Indiana,US,2020-11-06 05:30:35,4511
Iowa,US,2020-11-06 05:30:35,1814
Kansas,US,2020-11-06 05:30:35,1079
Kentucky,US,2020-11-06 05:30:35,1534
Louisiana,US,2020-11-06 05:30:35,5995
Maine,US,2020-11-06 05:30:35,150
Maryland,US,2020-11-06 05:30:35,4182
Massachusetts,US,2020-11-06 05:30:35,10085
Michigan,US,2020-11-06 05:30:35,7833
Minnesota,US,2020-11-06 05:30:35,2609
Mississippi,US,2020-11-06 05:30:35,3405
Missouri,US,2020-11-06 05:30:35,3117
Montana,US,2020-11-06 05:30:35,407
Nebraska,US,2020-11-06 05:30:35,674
Nevada,US,2020-11-06 05:30:35,1824
New Hampshire,US,2020-11-06 05:30:35,486
New Jersey,US,2020-11-06 05:30:35,16403
New Mexico,US,2020-11-06 05:30:35,1082
New York,US,2020-11-06 05:30:35,33657
North Carolina,US,2020-11-06 05:30:35,4548
North Dakota,US,2020-11-06 05:30:35,596
Northern Mariana Islands,US,2020-11-06 05:30:35,2
Ohio,US,2020-11-06 05:30:35,5461
Oklahoma,US,2020-11-06 05:30:35,1413
Oregon,US,2020-11-06 05:30:35,710
Pennsylvania,US,2020-11-06 05:30:35,8923
Puerto Rico,US,2020-11-06 05:30:35,855
Rhode Island,US,2020-11-06 05:30:35,1222
South Carolina,US,2020-11-06 05:30:35,3992
South Dakota,US,2020-11-06 05:30:35,482
Tennessee,US,2020-11-06 05:30:35,3509
Texas,US,2020-11-06 05:30:35,18907
Utah,US,2020-11-06 05:30:35,632
Vermont,US,2020-11-06 05:30:35,58
Virgin Islands,US,2020-11-06 05:30:35,23
Virginia,US,2020-11-06 05:30:35,3688
Washington,US,2020-11-06 05:30:35,2431
West Virginia,US,2020-11-06 05:30:35,482
Wisconsin,US,2020-11-06 05:30:35,2194
Wyoming,US,2020-11-06 05:30:35,105
Alabama,US,2020-11-07 05:30:37,3049
Alaska,US,2020-11-07 05:30:37,84
American Samoa,US,2020-11-07 05:30:37,0
Arizona,US,2020-11-07 05:30:37,6109
Arkansas,US,2020-11-07 05:30:37,2056
California,US,2020-11-07 05:30:37,17931
Colorado,US,2020-11-07 05:30:37,2376
Connecticut,US,2020-11-07 05:30:37,4671
Delaware,US,2020-11-07 05:30:37,716
Diamond Princess,US,2020-11-07 05:30:37,0
District of Columbia,US,2020-11-07 05:30:37,652
Florida,US,2020-11-07 05:30:37,17014
Georgia,US,2020-11-07 05:30:37,8156
Grand Princess,US,2020-11-07 05:30:37,3
Guam,US,2020-11-07 05:30:37,88
Hawaii,US,2020-11-07 05:30:37,219
Idaho,US,2020-11-07 05:30:37,679
Illinois,US,2020-11-07 05:30:37,10397
Indiana,US,2020-11-07 05:30:37,4547
Iowa,US,2020-11-07 05:30:37,1828
Kansas,US,2020-11-07 05:30:37,1093
Kentucky,US,2020-11-07 05:30:37,1544
Louisiana,US,2020-11-07 05:30:37,6016
Maine,US,2020-11-07 05:30:37,150
Maryland,US,2020-11-07 05:30:37,4194
Massachusetts,US,2020-11-07 05:30:37,10106
Michigan,US,2020-11-07 05:30:37,7880
Minnesota,US,2020-11-07 05:30:37,2645
Mississippi,US,2020-11-07 05:30:37,3419
Missouri,US,2020-11-07 05:30:37,3141
Montana,US,2020-11-07 05:30:37,419
Nebraska,US,2020-11-07 05:30:37,701
Nevada,US,2020-11-07 05:30:37,1845
New Hampshire,US,2020-11-07 05:30:37,488
New Jersey,US,2020-11-07 05:30:37,16416
New Mexico,US,2020-11-07 05:30:37,1088
New York,US,2020-11-07 05:30:37,33664
North Carolina,US,2020-11-07 05:30:37,4582
North Dakota,US,2020-11-07 05:30:37,613
Northern Mariana Islands,US,2020-11-07 05:30:37,2
Ohio,US,2020-11-07 05:30:37,5494
Oklahoma,US,2020-11-07 05:30:37,1429
Oregon,US,2020-11-07 05:30:37,716
Pennsylvania,US,2020-11-07 05:30:37,8964
Puerto Rico,US,2020-11-07 05:30:37,862
Rhode Island,US,2020-11-07 05:30:37,1224
South Carolina,US,2020-11-07 05:30:37,4005
South Dakota,US,2020-11-07 05:30:37,510
Tennessee,US,2020-11-07 05:30:37,3541
Texas,US,2020-11-07 05:30:37,19046
Utah,US,2020-11-07 05:30:37,649
Vermont,US,2020-11-07 05:30:37,58
Virgin Islands,US,2020-11-07 05:30:37,23
Virginia,US,2020-11-07 05:30:37,3682
Washington,US,2020-11-07 05:30:37,2439
West Virginia,US,2020-11-07 05:30:37,489
Wisconsin,US,2020-11-07 05:30:37,2256
Wyoming,US,2020-11-07 05:30:37,105
Alabama,US,2020-11-08 05:30:26,3082
Alaska,US,2020-11-08 05:30:26,84
American Samoa,US,2020-11-08 05:30:26,0
Arizona,US,2020-11-08 05:30:26,6147
Arkansas,US,2020-11-08 05:30:26,2068
California,US,2020-11-08 05:30:26,17961
Colorado,US,2020-11-08 05:30:26,2389
Connecticut,US,2020-11-08 05:30:26,4671
Delaware,US,2020-11-08 05:30:26,716
Diamond Princess,US,2020-11-08 05:30:26,0
District of Columbia,US,2020-11-08 05:30:26,654
Florida,US,2020-11-08 05:30:26,17100
Georgia,US,2020-11-08 05:30:26,8193
Grand Princess,US,2020-11-08 05:30:26,3
Guam,US,2020-11-08 05:30:26,88
Hawaii,US,2020-11-08 05:30:26,220
Idaho,US,2020-11-08 05:30:26,683
Illinois,US,2020-11-08 05:30:26,10488
Indiana,US,2020-11-08 05:30:26,4592
Iowa,US,2020-11-08 05:30:26,1842
Kansas,US,2020-11-08 05:30:26,1098
Kentucky,US,2020-11-08 05:30:26,1561
Louisiana,US,2020-11-08 05:30:26,6016
Maine,US,2020-11-08 05:30:26,151
Maryland,US,2020-11-08 05:30:26,4201
Massachusetts,US,2020-11-08 05:30:26,10129
Michigan,US,2020-11-08 05:30:26,7945
Minnesota,US,2020-11-08 05:30:26,2679
Mississippi,US,2020-11-08 05:30:26,3433
Missouri,US,2020-11-08 05:30:26,3162
Montana,US,2020-11-08 05:30:26,445
Nebraska,US,2020-11-08 05:30:26,703
Nevada,US,2020-11-08 05:30:26,1850
New Hampshire,US,2020-11-08 05:30:26,489
New Jersey,US,2020-11-08 05:30:26,16425
New Mexico,US,2020-11-08 05:30:26,1104
New York,US,2020-11-08 05:30:26,33680
North Carolina,US,2020-11-08 05:30:26,4605
North Dakota,US,2020-11-08 05:30:26,628
Northern Mariana Islands,US,2020-11-08 05:30:26,2
Ohio,US,2020-11-08 05:30:26,5506
Oklahoma,US,2020-11-08 05:30:26,1429
Oregon,US,2020-11-08 05:30:26,729
Pennsylvania,US,2020-11-08 05:30:26,9001
Puerto Rico,US,2020-11-08 05:30:26,862
Rhode Island,US,2020-11-08 05:30:26,1224
South Carolina,US,2020-11-08 05:30:26,4015
South Dakota,US,2020-11-08 05:30:26,523
Tennessee,US,2020-11-08 05:30:26,3590
Texas,US,2020-11-08 05:30:26,19146
Utah,US,2020-11-08 05:30:26,658
Vermont,US,2020-11-08 05:30:26,59
Virgin Islands,US,2020-11-08 05:30:26,23
Virginia,US,2020-11-08 05:30:26,3704
Washington,US,2020-11-08 05:30:26,2439
West Virginia,US,2020-11-08 05:30:26,503
Wisconsin,US,2020-11-08 05:30:26,2301
Wyoming,US,2020-11-08 05:30:26,114
Alabama,US,2020-11-09 05:30:38,3084
Alaska,US,2020-11-09 05:30:38,84
American Samoa,US,2020-11-09 05:30:38,0
Arizona,US,2020-11-09 05:30:38,6164
Arkansas,US,2020-11-09 05:30:38,2085
California,US,2020-11-09 05:30:38,17973
Colorado,US,2020-11-09 05:30:38,2394
Connecticut,US,2020-11-09 05:30:38,4671
Delaware,US,2020-11-09 05:30:38,718
Diamond Princess,US,2020-11-09 05:30:38,0
District of Columbia,US,2020-11-09 05:30:38,654
Florida,US,2020-11-09 05:30:38,17121
Georgia,US,2020-11-09 05:30:38,8194
Grand Princess,US,2020-11-09 05:30:38,3
Guam,US,2020-11-09 05:30:38,88
Hawaii,US,2020-11-09 05:30:38,221
Idaho,US,2020-11-09 05:30:38,686
Illinois,US,2020-11-09 05:30:38,10538
Indiana,US,2020-11-09 05:30:38,4629
Iowa,US,2020-11-09 05:30:38,1845
Kansas,US,2020-11-09 05:30:38,1099
Kentucky,US,2020-11-09 05:30:38,1565
Louisiana,US,2020-11-09 05:30:38,6036
Maine,US,2020-11-09 05:30:38,152
Maryland,US,2020-11-09 05:30:38,4212
Massachusetts,US,2020-11-09 05:30:38,10149
Michigan,US,2020-11-09 05:30:38,7945
Minnesota,US,2020-11-09 05:30:38,2710
Mississippi,US,2020-11-09 05:30:38,3443
Missouri,US,2020-11-09 05:30:38,3165
Montana,US,2020-11-09 05:30:38,456
Nebraska,US,2020-11-09 05:30:38,703
Nevada,US,2020-11-09 05:30:38,1851
New Hampshire,US,2020-11-09 05:30:38,489
New Jersey,US,2020-11-09 05:30:38,16429
New Mexico,US,2020-11-09 05:30:38,1118
New York,US,2020-11-09 05:30:38,33694
North Carolina,US,2020-11-09 05:30:38,4607
North Dakota,US,2020-11-09 05:30:38,639
Northern Mariana Islands,US,2020-11-09 05:30:38,2
Ohio,US,2020-11-09 05:30:38,5517
Oklahoma,US,2020-11-09 05:30:38,1438
Oregon,US,2020-11-09 05:30:38,730
Pennsylvania,US,2020-11-09 05:30:38,9005
Puerto Rico,US,2020-11-09 05:30:38,872
Rhode Island,US,2020-11-09 05:30:38,1224
South Carolina,US,2020-11-09 05:30:38,4036
South Dakota,US,2020-11-09 05:30:38,536
Tennessee,US,2020-11-09 05:30:38,3595
Texas,US,2020-11-09 05:30:38,19184
Utah,US,2020-11-09 05:30:38,659
Vermont,US,2020-11-09 05:30:38,59
Virgin Islands,US,2020-11-09 05:30:38,23
Virginia,US,2020-11-09 05:30:38,3707
Washington,US,2020-11-09 05:30:38,2439
West Virginia,US,2020-11-09 05:30:38,504
Wisconsin,US,2020-11-09 05:30:38,2312
Wyoming,US,2020-11-09 05:30:38,114
Alabama,US,2020-11-10 05:42:01,3084
Alaska,US,2020-11-10 05:42:01,84
American Samoa,US,2020-11-10 05:42:01,0
Arizona,US,2020-11-10 05:42:01,6164
Arkansas,US,2020-11-10 05:42:01,2108
California,US,2020-11-10 05:42:01,18021
Colorado,US,2020-11-10 05:42:01,2408
Connecticut,US,2020-11-10 05:42:01,4698
Delaware,US,2020-11-10 05:42:01,719
Diamond Princess,US,2020-11-10 05:42:01,0
District of Columbia,US,2020-11-10 05:42:01,655
Florida,US,2020-11-10 05:42:01,17179
Georgia,US,2020-11-10 05:42:01,8223
Grand Princess,US,2020-11-10 05:42:01,3
Guam,US,2020-11-10 05:42:01,90
Hawaii,US,2020-11-10 05:42:01,221
Idaho,US,2020-11-10 05:42:01,698
Illinois,US,2020-11-10 05:42:01,10563
Indiana,US,2020-11-10 05:42:01,4664
Iowa,US,2020-11-10 05:42:01,1872
Kansas,US,2020-11-10 05:42:01,1122
Kentucky,US,2020-11-10 05:42:01,1576
Louisiana,US,2020-11-10 05:42:01,6048
Maine,US,2020-11-10 05:42:01,153
Maryland,US,2020-11-10 05:42:01,4221
Massachusetts,US,2020-11-10 05:42:01,10163
Michigan,US,2020-11-10 05:42:01,8008
Minnesota,US,2020-11-10 05:42:01,2729
Mississippi,US,2020-11-10 05:42:01,3443
Missouri,US,2020-11-10 05:42:01,3165
Montana,US,2020-11-10 05:42:01,457
Nebraska,US,2020-11-10 05:42:01,710
Nevada,US,2020-11-10 05:42:01,1852
New Hampshire,US,2020-11-10 05:42:01,489
New Jersey,US,2020-11-10 05:42:01,16440
New Mexico,US,2020-11-10 05:42:01,1130
New York,US,2020-11-10 05:42:01,33705
North Carolina,US,2020-11-10 05:42:01,4615
North Dakota,US,2020-11-10 05:42:01,644
Northern Mariana Islands,US,2020-11-10 05:42:01,2
Ohio,US,2020-11-10 05:42:01,5524
Oklahoma,US,2020-11-10 05:42:01,1444
Oregon,US,2020-11-10 05:42:01,734
Pennsylvania,US,2020-11-10 05:42:01,9008
Puerto Rico,US,2020-11-10 05:42:01,882
Rhode Island,US,2020-11-10 05:42:01,1233
South Carolina,US,2020-11-10 05:42:01,4041
South Dakota,US,2020-11-10 05:42:01,537
Tennessee,US,2020-11-10 05:42:01,3610
Texas,US,2020-11-10 05:42:01,19223
Utah,US,2020-11-10 05:42:01,661
Vermont,US,2020-11-10 05:42:01,59
Virgin Islands,US,2020-11-10 05:42:01,23
Virginia,US,2020-11-10 05:42:01,3713
Washington,US,2020-11-10 05:42:01,2460
West Virginia,US,2020-11-10 05:42:01,535
Wisconsin,US,2020-11-10 05:42:01,2329
Wyoming,US,2020-11-10 05:42:01,114
Alabama,US,2020-11-11 05:30:39,3120
Alaska,US,2020-11-11 05:30:39,92
American Samoa,US,2020-11-11 05:30:39,0
Arizona,US,2020-11-11 05:30:39,6192
Arkansas,US,2020-11-11 05:30:39,2112
California,US,2020-11-11 05:30:39,18066
Colorado,US,2020-11-11 05:30:39,2427
Connecticut,US,2020-11-11 05:30:39,4707
Delaware,US,2020-11-11 05:30:39,722
Diamond Princess,US,2020-11-11 05:30:39,0
District of Columbia,US,2020-11-11 05:30:39,657
Florida,US,2020-11-11 05:30:39,17248
Georgia,US,2020-11-11 05:30:39,8264
Grand Princess,US,2020-11-11 05:30:39,3
Guam,US,2020-11-11 05:30:39,91
Hawaii,US,2020-11-11 05:30:39,222
Idaho,US,2020-11-11 05:30:39,714
Illinois,US,2020-11-11 05:30:39,10645
Indiana,US,2020-11-11 05:30:39,4731
Iowa,US,2020-11-11 05:30:39,1898
Kansas,US,2020-11-11 05:30:39,1139
Kentucky,US,2020-11-11 05:30:39,1590
Louisiana,US,2020-11-11 05:30:39,6058
Maine,US,2020-11-11 05:30:39,156
Maryland,US,2020-11-11 05:30:39,4233
Massachusetts,US,2020-11-11 05:30:39,10184
Michigan,US,2020-11-11 05:30:39,8094
Minnesota,US,2020-11-11 05:30:39,2752
Mississippi,US,2020-11-11 05:30:39,3480
Missouri,US,2020-11-11 05:30:39,3307
Montana,US,2020-11-11 05:30:39,462
Nebraska,US,2020-11-11 05:30:39,730
Nevada,US,2020-11-11 05:30:39,1859
New Hampshire,US,2020-11-11 05:30:39,489
New Jersey,US,2020-11-11 05:30:39,16461
New Mexico,US,2020-11-11 05:30:39,1144
New York,US,2020-11-11 05:30:39,33705
North Carolina,US,2020-11-11 05:30:39,4660
North Dakota,US,2020-11-11 05:30:39,674
Northern Mariana Islands,US,2020-11-11 05:30:39,2
Ohio,US,2020-11-11 05:30:39,5547
Oklahoma,US,2020-11-11 05:30:39,1451
Oregon,US,2020-11-11 05:30:39,737
Pennsylvania,US,2020-11-11 05:30:39,9079
Puerto Rico,US,2020-11-11 05:30:39,889
Rhode Island,US,2020-11-11 05:30:39,1237
South Carolina,US,2020-11-11 05:30:39,4062
South Dakota,US,2020-11-11 05:30:39,540
Tennessee,US,2020-11-11 05:30:39,3672
Texas,US,2020-11-11 05:30:39,19337
Utah,US,2020-11-11 05:30:39,672
Vermont,US,2020-11-11 05:30:39,59
Virgin Islands,US,2020-11-11 05:30:39,23
Virginia,US,2020-11-11 05:30:39,3726
Washington,US,2020-11-11 05:30:39,2482
West Virginia,US,2020-11-11 05:30:39,546
Wisconsin,US,2020-11-11 05:30:39,2395
Wyoming,US,2020-11-11 05:30:39,127
Alabama,US,2020-11-12 05:30:39,3201
Alaska,US,2020-11-12 05:30:39,96
American Samoa,US,2020-11-12 05:30:39,0
Arizona,US,2020-11-12 05:30:39,6228
Arkansas,US,2020-11-12 05:30:39,2126
California,US,2020-11-12 05:30:39,18108
Colorado,US,2020-11-12 05:30:39,2443
Connecticut,US,2020-11-12 05:30:39,4716
Delaware,US,2020-11-12 05:30:39,724
Diamond Princess,US,2020-11-12 05:30:39,0
District of Columbia,US,2020-11-12 05:30:39,657
Florida,US,2020-11-12 05:30:39,17300
Georgia,US,2020-11-12 05:30:39,8806
Grand Princess,US,2020-11-12 05:30:39,3
Guam,US,2020-11-12 05:30:39,91
Hawaii,US,2020-11-12 05:30:39,222
Idaho,US,2020-11-12 05:30:39,733
Illinois,US,2020-11-12 05:30:39,10798
Indiana,US,2020-11-12 05:30:39,4762
Iowa,US,2020-11-12 05:30:39,1927
Kansas,US,2020-11-12 05:30:39,1148
Kentucky,US,2020-11-12 05:30:39,1604
Louisiana,US,2020-11-12 05:30:39,6058
Maine,US,2020-11-12 05:30:39,158
Maryland,US,2020-11-12 05:30:39,4249
Massachusetts,US,2020-11-12 05:30:39,10222
Michigan,US,2020-11-12 05:30:39,8136
